 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   500    4.427       16000.000       15503.531       15503.563       15491.406;
   501    4.436       16000.000       15503.531       15503.531       15491.313;
   502    4.445       16000.000       15502.531       15503.469       15491.219;
   503    4.454       16000.000       15502.531       15502.938       15491.125;
   504    4.463       16000.000       15502.531       15502.813       15491.031;
   505    4.471       16000.000       15501.719       15502.719       15491.031;
   506    4.480       16000.000       15501.375       15502.625       15491.031;
   507    4.489       16000.000       15501.031       15502.531       15491.031;
   508    4.498       16000.000       15501.031       15502.406       15491.031;
   509    4.507       16000.000       15502.531       15502.313       15491.031;
   510    4.516       16000.000       15502.531       15502.219       15491.031;
   511    4.524       16000.000       15502.531       15502.125       15491.031;
   512    4.533       16000.000       15502.531       15502.031       15491.031;
   513    4.542       16000.000       15502.531       15502.031       15491.031;
   514    4.551       16000.000       15501.531       15502.031       15491.031;
   515    4.560       16000.000       15501.531       15502.031       15490.969;
   516    4.569       16000.000       15501.531       15502.031       15490.906;
   517    4.578       16000.000       15501.531       15502.031       15490.875;
   518    4.586       16000.000       15501.531       15501.969       15490.813;
   519    4.595       16000.000       15501.000       15501.906       15490.781;
   520    4.604       16000.000       15500.813       15501.813       15490.719;
   521    4.613       16000.000       15500.625       15501.750       15490.688;
   522    4.622       16000.000       15500.469       15501.688       15490.625;
   523    4.631       16000.000       15500.281       15501.625       15490.594;
   524    4.640       16000.000       15500.094       15501.563       15490.531;
   525    4.648       16000.000       15501.531       15501.500       15490.469;
   526    4.657       16000.000       15501.531       15501.438       15490.438;
   527    4.666       16000.000       15501.531       15501.344       15490.375;
   528    4.675       16000.000       15501.531       15501.281       15490.344;
   529    4.684       16000.000       15501.531       15501.219       15490.281;
   530    4.693       16000.000       15500.531       15501.156       15490.250;
   531    4.702       16000.000       15500.531       15501.094       15490.188;
   532    4.710       16000.000       15500.531       15501.031       15490.125;
   533    4.719       16000.000       15500.531       15501.031       15490.094;
   534    4.728       16000.000       15500.531       15501.031       15490.031;
   535    4.737       16000.000       15500.531       15501.031       15490.031;
   536    4.746       16000.000       15500.531       15501.031       15490.031;
   537    4.755       16000.000       15500.531       15501.031       15490.031;
   538    4.764       16000.000       15500.531       15501.031       15490.031;
   539    4.772       16000.000       15500.531       15501.031       15490.031;
   540    4.781       16000.000       15500.531       15501.031       15490.000;
   541    4.790       16000.000       15500.531       15501.000       15489.969;
   542    4.799       16000.000       15499.969       15500.969       15489.938;
   543    4.808       16000.000       15499.875       15500.938       15489.906;
   544    4.817       16000.000       15499.781       15500.875       15489.844;
   545    4.826       16000.000       15499.688       15500.844       15489.813;
   546    4.834       16000.000       15499.625       15500.813       15489.781;
   547    4.843       16000.000       15499.531       15500.750       15489.750;
   548    4.852       16000.000       15499.438       15500.719       15489.688;
   549    4.861       16000.000       15500.531       15500.656       15489.656;
   550    4.870       16000.000       15500.531       15500.625       15489.625;
   551    4.879       16000.000       15500.531       15500.594       15489.594;
   552    4.888       16000.000       15500.531       15500.531       15489.531;
   553    4.896       16000.000       15500.531       15500.500       15489.500;
   554    4.905       16000.000       15499.531       15500.469       15489.469;
   555    4.914       16000.000       15499.531       15500.406       15489.438;
   556    4.923       16000.000       15499.531       15500.375       15489.375;
   557    4.932       16000.000       15499.531       15500.344       15489.344;
   558    4.941       16000.000       15499.531       15500.281       15489.313;
   559    4.949       16000.000       15499.531       15500.250       15489.281;
   560    4.958       16000.000       15499.531       15500.219       15489.219;
   561    4.967       16000.000       15499.531       15500.156       15489.188;
   562    4.976       16000.000       15499.531       15500.125       15489.156;
   563    4.985       16000.000       15499.531       15500.094       15489.125;
   564    4.994       16000.000       15499.531       15500.031       15489.063;
   565    5.003       16000.000       15499.531       15500.031       15489.031;
   566    5.011       15973.656       15497.031       15500.031       15489.031;
   567    5.020       15938.219       15480.500       15487.906       15480.000;
   568    5.029       15902.813       15445.469       15450.313       15441.656;
   569    5.038       15867.406       15406.469       15411.688       15403.750;
   570    5.047       15831.969       15369.813       15376.031       15368.750;
   571    5.056       15796.563       15334.719       15342.563       15335.844;
   572    5.065       15761.156       15300.438       15308.344       15302.125;
   573    5.073       15725.719       15266.563       15275.188       15269.781;
   574    5.082       15690.313       15232.656       15241.500       15236.469;
   575    5.091       15654.906       15198.688       15208.063       15203.344;
   576    5.100       15619.469       15164.438       15174.156       15169.250;
   577    5.109       15584.063       15130.031       15139.781       15134.813;
   578    5.118       15548.656       15095.469       15105.906       15101.156;
   579    5.127       15513.219       15061.219       15071.469       15066.625;
   580    5.135       15477.813       15026.938       15037.438       15032.688;
   581    5.144       15442.406       14992.750       15003.281       14998.438;
   582    5.153       15406.969       14958.625       14969.375       14964.750;
   583    5.162       15371.563       14924.438       14934.938       14930.031;
   584    5.171       15336.156       14890.406       14900.938       14896.438;
   585    5.180       15300.719       14856.281       14866.906       14862.469;
   586    5.189       15265.313       14822.313       14832.563       14828.656;
   587    5.197       15229.906       14788.063       14798.563       14794.719;
   588    5.206       15194.469       14753.938       14764.938       14761.750;
   589    5.215       15159.063       14719.625       14730.500       14727.188;
   590    5.224       15123.656       14685.406       14696.500       14693.563;
   591    5.233       15088.219       14651.344       14663.156       14660.313;
   592    5.242       15052.813       14617.313       14628.969       14625.750;
   593    5.251       15017.406       14583.281       14594.844       14591.313;
   594    5.259       14981.969       14549.344       14560.781       14557.563;
   595    5.268       14946.563       14515.281       14526.719       14523.250;
   596    5.277       14911.156       14481.156       14492.219       14488.594;
   597    5.286       14875.719       14447.156       14458.250       14454.750;
   598    5.295       14840.313       14413.344       14424.594       14421.719;
   599    5.304       14804.906       14379.688       14390.969       14388.375;
   600    5.313       14769.469       14346.125       14357.656       14355.125;
   601    5.321       14734.063       14312.281       14324.125       14321.500;
   602    5.330       14698.656       14278.500       14291.031       14288.719;
   603    5.339       14663.219       14244.719       14257.156       14254.375;
   604    5.348       14627.813       14211.094       14223.813       14221.313;
   605    5.357       14592.406       14177.344       14190.188       14187.469;
   606    5.366       14556.969       14143.625       14156.125       14153.156;
   607    5.374       14521.563       14109.906       14122.531       14119.438;
   608    5.383       14486.156       14076.188       14088.688       14085.375;
   609    5.392       14450.719       14042.594       14055.344       14052.219;
   610    5.401       14415.313       14009.063       14022.750       14019.750;
   611    5.410       14379.906       13975.563       13989.563       13986.688;
   612    5.419       14344.469       13942.156       13956.625       13953.906;
   613    5.428       14309.063       13908.656       13923.844       13921.438;
   614    5.436       14273.656       13875.000       13890.969       13888.781;
   615    5.445       14238.219       13841.531       13857.625       13855.375;
   616    5.454       14202.813       13808.031       13824.063       13822.000;
   617    5.463       14167.406       13774.531       13790.281       13787.969;
   618    5.472       14131.969       13741.000       13756.781       13754.344;
   619    5.481       14096.563       13707.500       13723.094       13720.781;
   620    5.490       14061.156       13673.906       13689.688       13687.656;
   621    5.498       14025.719       13640.031       13656.313       13654.719;
   622    5.507       13990.313       13606.281       13623.219       13622.094;
   623    5.516       13954.906       13572.656       13590.344       13589.750;
   624    5.525       13919.469       13539.281       13557.313       13557.031;
   625    5.534       13884.063       13506.000       13524.156       13523.844;
   626    5.543       13848.656       13472.719       13491.156       13490.719;
   627    5.552       13813.219       13439.406       13457.688       13457.188;
   628    5.560       13777.813       13405.969       13424.156       13423.781;
   629    5.569       13742.406       13372.344       13390.156       13389.500;
   630    5.578       13706.969       13338.844       13356.438       13355.844;
   631    5.587       13671.563       13305.250       13322.594       13321.688;
   632    5.596       13636.156       13271.594       13288.938       13288.531;
   633    5.605       13600.719       13238.000       13255.656       13255.656;
   634    5.614       13565.313       13204.438       13222.719       13223.281;
   635    5.622       13529.906       13171.063       13189.719       13190.750;
   636    5.631       13494.469       13137.531       13156.156       13157.406;
   637    5.640       13459.063       13103.938       13122.813       13124.125;
   638    5.649       13423.656       13070.375       13088.750       13089.813;
   639    5.658       13388.219       13036.875       13055.031       13056.000;
   640    5.667       13352.813       13003.406       13021.156       13022.000;
   641    5.676       13317.406       12969.938       12987.750       12988.656;
   642    5.684       13281.969       12936.594       12953.969       12954.313;
   643    5.693       13246.563       12903.188       12920.250       12920.719;
   644    5.702       13211.156       12869.438       12886.719       12887.219;
   645    5.711       13175.719       12835.531       12853.469       12854.406;
   646    5.720       13140.313       12801.719       12820.188       12821.688;
   647    5.729       13104.906       12768.031       12787.000       12788.969;
   648    5.738       13069.469       12734.500       12753.500       12755.719;
   649    5.746       13034.063       12701.094       12719.969       12722.156;
   650    5.755       12998.656       12667.719       12686.594       12688.844;
   651    5.764       12963.219       12634.313       12652.188       12653.938;
   652    5.773       12927.813       12600.656       12618.250       12619.781;
   653    5.782       12892.406       12566.844       12583.406       12584.750;
   654    5.791       12856.969       12532.844       12548.969       12549.906;
   655    5.799       12821.563       12498.906       12514.594       12515.125;
   656    5.808       12786.156       12464.969       12480.906       12481.719;
   657    5.817       12750.719       12431.156       12447.875       12449.469;
   658    5.826       12715.313       12397.281       12414.313       12416.375;
   659    5.835       12679.906       12363.406       12381.125       12383.563;
   660    5.844       12644.469       12329.469       12347.219       12349.813;
   661    5.853       12609.063       12295.531       12312.500       12314.969;
   662    5.861       12573.656       12261.531       12278.313       12280.813;
   663    5.870       12538.219       12227.625       12243.375       12245.250;
   664    5.879       12502.813       12193.938       12209.281       12210.719;
   665    5.888       12467.406       12160.344       12175.313       12176.688;
   666    5.897       12431.969       12126.781       12141.906       12143.344;
   667    5.906       12396.563       12092.938       12108.406       12109.969;
   668    5.915       12361.156       12058.969       12075.125       12077.063;
   669    5.923       12325.719       12024.781       12041.594       12044.000;
   670    5.932       12290.313       11990.750       12008.000       12010.781;
   671    5.941       12254.906       11956.781       11974.719       11977.781;
   672    5.950       12219.469       11923.094       11940.875       11944.125;
   673    5.959       12184.063       11889.500       11907.031       11909.938;
   674    5.968       12148.656       11855.969       11872.906       11875.625;
   675    5.977       12113.219       11822.281       11838.531       11840.969;
   676    5.985       12077.813       11788.313       11804.031       11806.063;
   677    5.994       12042.406       11754.594       11770.281       11772.250;
   678    6.003       12006.969       11720.969       11736.969       11739.188;
   679    6.012       11971.563       11687.719       11703.969       11706.406;
   680    6.021       11936.156       11654.469       11671.406       11674.438;
   681    6.030       11900.719       11621.281       11638.844       11642.250;
   682    6.039       11865.313       11588.031       11606.063       11609.969;
   683    6.047       11829.906       11554.688       11572.719       11576.750;
   684    6.056       11794.469       11521.156       11539.750       11544.375;
   685    6.065       11759.063       11487.531       11505.125       11509.219;
   686    6.074       11723.656       11454.000       11471.031       11475.219;
   687    6.083       11688.219       11420.500       11436.656       11440.219;
   688    6.092       11652.813       11387.375       11402.875       11405.688;
   689    6.101       11617.406       11354.406       11369.188       11371.688;
   690    6.109       11581.969       11321.250       11335.469       11337.719;
   691    6.118       11546.563       11287.969       11303.438       11306.344;
   692    6.127       11511.156       11254.625       11270.969       11274.438;
   693    6.136       11475.719       11221.250       11238.250       11242.125;
   694    6.145       11440.313       11187.813       11205.188       11209.594;
   695    6.154       11404.906       11154.563       11172.313       11177.031;
   696    6.163       11369.469       11121.281       11139.438       11144.594;
   697    6.171       11334.063       11088.156       11106.125       11111.031;
   698    6.180       11298.656       11055.063       11072.250       11077.188;
   699    6.189       11263.219       11021.688       11038.500       11043.094;
   700    6.198       11227.813       10988.031       11004.250       11008.375;
   701    6.207       11192.406       10954.563       10970.500       10974.031;
   702    6.216       11156.969       10920.969       10937.500       10941.313;
   703    6.224       11121.563       10887.719       10904.594       10908.875;
   704    6.233       11086.156       10854.625       10872.188       10876.969;
   705    6.242       11050.719       10821.438       10839.750       10844.875;
   706    6.251       11015.313       10788.031       10806.813       10812.250;
   707    6.260       10979.906       10754.750       10774.031       10779.875;
   708    6.269       10944.469       10721.156       10740.281       10746.000;
   709    6.278       10909.063       10687.500       10706.219       10711.594;
   710    6.286       10873.656       10653.875       10671.500       10676.750;
   711    6.295       10838.219       10620.219       10637.063       10641.844;
   712    6.304       10802.813       10586.969       10602.969       10607.219;
   713    6.313       10767.406       10553.656       10568.469       10572.281;
   714    6.322       10731.969       10520.219       10536.063       10540.688;
   715    6.331       10696.563       10486.656       10502.313       10506.750;
   716    6.340       10661.156       10452.969       10469.781       10475.094;
   717    6.348       10625.719       10419.406       10436.781       10442.563;
   718    6.357       10590.313       10385.906       10403.469       10409.469;
   719    6.366       10554.906       10352.438       10369.688       10375.906;
   720    6.375       10519.469       10319.156       10335.531       10341.656;
   721    6.384       10484.063       10285.813       10301.719       10307.750;
   722    6.393       10448.656       10252.344       10267.531       10273.250;
   723    6.402       10413.219       10218.844       10232.344       10237.313;
   724    6.410       10377.813       10185.063       10198.438       10203.219;
   725    6.419       10342.406       10151.281       10164.344       10168.875;
   726    6.428       10306.969       10117.656       10130.781       10135.188;
   727    6.437       10271.563       10084.031       10097.375       10102.156;
   728    6.446       10236.156       10050.563       10064.031       10069.531;
   729    6.455       10200.719       10017.000       10031.188       10036.938;
   730    6.464       10165.313        9983.594        9998.125       10004.000;
   731    6.472       10129.906        9950.125        9964.469        9970.438;
   732    6.481       10094.469        9916.250        9930.594        9936.656;
   733    6.490       10059.063        9882.406        9896.000        9902.156;
   734    6.499       10023.656        9848.313        9861.531        9867.500;
   735    6.508        9988.219        9814.406        9826.313        9831.063;
   736    6.517        9952.813        9780.469        9791.813        9796.406;
   737    6.526        9917.406        9746.781        9758.188        9762.719;
   738    6.534        9881.969        9713.063        9724.563        9729.125;
   739    6.543        9846.563        9679.250        9691.375        9696.375;
   740    6.552        9811.156        9645.250        9657.719        9663.031;
   741    6.561        9775.719        9611.125        9623.906        9629.625;
   742    6.570        9740.313        9577.094        9590.063        9595.969;
   743    6.579        9704.906        9543.313        9556.219        9562.156;
   744    6.588        9669.469        9509.719        9522.656        9528.656;
   745    6.596        9634.063        9476.125        9488.344        9494.031;
   746    6.605        9598.656        9442.563        9453.594        9458.719;
   747    6.614        9563.219        9408.625        9418.875        9423.125;
   748    6.623        9527.813        9374.500        9384.406        9388.438;
   749    6.632        9492.406        9340.188        9350.344        9354.156;
   750    6.641        9456.969        9306.156        9317.094        9321.406;
   751    6.649        9421.563        9272.156        9283.938        9288.594;
   752    6.658        9386.156        9238.531        9251.156        9256.063;
   753    6.667        9350.719        9204.906        9217.844        9222.781;
   754    6.676        9315.313        9171.406        9184.750        9189.969;
   755    6.685        9279.906        9137.750        9151.219        9156.594;
   756    6.694        9244.469        9103.969        9117.344        9122.781;
   757    6.703        9209.063        9070.406        9083.406        9088.813;
   758    6.711        9173.656        9036.906        9049.156        9054.000;
   759    6.720        9138.219        9003.563        9014.750        9019.000;
   760    6.729        9102.813        8970.250        8981.156        8985.031;
   761    6.738        9067.406        8936.813        8948.125        8952.156;
   762    6.747        9031.969        8903.344        8915.219        8919.438;
   763    6.756        8996.563        8869.781        8882.406        8887.125;
   764    6.765        8961.156        8836.125        8848.969        8854.094;
   765    6.773        8925.719        8802.719        8815.688        8821.094;
   766    6.782        8890.313        8769.156        8782.094        8787.531;
   767    6.791        8854.906        8735.688        8748.531        8753.813;
   768    6.800        8819.469        8702.531        8715.031        8720.156;
   769    6.809        8784.063        8669.406        8681.500        8686.156;
   770    6.818        8748.656        8636.125        8647.281        8651.438;
   771    6.827        8713.219        8602.906        8613.031        8616.750;
   772    6.835        8677.813        8569.469        8579.281        8582.719;
   773    6.844        8642.406        8535.938        8545.969        8549.469;
   774    6.853        8606.969        8502.375        8512.500        8516.219;
   775    6.862        8571.563        8468.844        8479.031        8483.000;
   776    6.871        8536.156        8435.563        8446.000        8450.281;
   777    6.880        8500.719        8402.531        8412.813        8417.000;
   778    6.889        8465.313        8369.156        8379.250        8383.219;
   779    6.897        8429.906        8335.625        8344.844        8348.875;
   780    6.906        8394.469        8302.031        8310.875        8314.906;
   781    6.915        8359.063        8268.313        8276.313        8279.813;
   782    6.924        8323.656        8234.906        8242.156        8245.031;
   783    6.933        8288.219        8201.531        8207.250        8209.469;
   784    6.942        8252.813        8168.313        8173.563        8175.375;
   785    6.951        8217.406        8135.188        8141.250        8143.688;
   786    6.959        8181.969        8101.625        8108.281        8111.000;
   787    6.968        8146.563        8068.000        8075.563        8078.500;
   788    6.977        8111.156        8034.594        8042.500        8045.313;
   789    6.986        8075.719        8001.031        8009.625        8012.844;
   790    6.995        8040.313        7967.500        7976.281        7979.906;
   791    7.004        8004.906        7934.094        7942.781        7946.375;
   792    7.013        7969.469        7900.719        7909.250        7912.781;
   793    7.021        7934.063        7867.500        7875.344        7878.094;
   794    7.030        7898.656        7834.219        7841.344        7843.438;
   795    7.039        7863.219        7800.594        7807.156        7808.969;
   796    7.048        7827.813        7766.969        7772.781        7773.750;
   797    7.057        7792.406        7733.250        7739.500        7740.156;
   798    7.066        7756.969        7699.719        7706.906        7707.688;
   799    7.074        7721.563        7666.594        7673.938        7674.719;
   800    7.083        7686.156        7633.438        7641.875        7643.063;
   801    7.092        7650.719        7600.188        7608.156        7608.969;
   802    7.101        7615.313        7566.750        7575.063        7576.250;
   803    7.110        7579.906        7533.094        7541.031        7542.313;
   804    7.119        7544.469        7499.375        7507.031        7508.125;
   805    7.128        7509.063        7465.625        7472.406        7473.031;
   806    7.136        7473.656        7431.969        7438.188        7438.469;
   807    7.145        7438.219        7398.406        7403.156        7402.375;
   808    7.154        7402.813        7364.844        7370.000        7368.938;
   809    7.163        7367.406        7331.531        7337.281        7336.469;
   810    7.172        7331.969        7298.156        7304.594        7304.063;
   811    7.181        7296.563        7264.344        7270.688        7270.000;
   812    7.190        7261.156        7230.531        7237.375        7236.938;
   813    7.198        7225.719        7196.406        7203.531        7203.094;
   814    7.207        7190.313        7162.625        7169.625        7169.156;
   815    7.216        7154.906        7128.813        7135.531        7135.281;
   816    7.225        7119.469        7095.125        7100.906        7100.344;
   817    7.234        7084.063        7061.250        7066.563        7065.313;
   818    7.243        7048.656        7027.281        7031.625        7029.813;
   819    7.252        7013.219        6993.063        6996.906        6994.906;
   820    7.260        6977.813        6958.906        6963.625        6962.031;
   821    7.269        6942.406        6924.531        6929.750        6928.469;
   822    7.278        6906.969        6890.594        6896.031        6894.844;
   823    7.287        6871.563        6856.781        6862.906        6861.813;
   824    7.296        6836.156        6823.344        6830.250        6829.781;
   825    7.305        6800.719        6789.813        6796.781        6796.625;
   826    7.314        6765.313        6755.906        6763.000        6762.750;
   827    7.322        6729.906        6721.719        6728.219        6727.844;
   828    7.331        6694.469        6687.500        6693.781        6693.375;
   829    7.340        6659.063        6653.344        6659.563        6659.313;
   830    7.349        6623.656        6619.344        6625.344        6624.938;
   831    7.358        6588.219        6585.375        6591.125        6590.813;
   832    7.367        6552.813        6551.500        6558.125        6558.281;
   833    7.376        6517.406        6517.688        6525.031        6525.594;
   834    7.384        6481.969        6483.844        6491.750        6492.500;
   835    7.393        6446.563        6449.938        6458.094        6458.781;
   836    7.402        6411.156        6416.031        6423.938        6424.844;
   837    7.411        6375.719        6382.406        6390.125        6391.250;
   838    7.420        6340.313        6348.719        6356.656        6358.031;
   839    7.429        6304.906        6315.406        6323.063        6324.438;
   840    7.438        6269.469        6281.969        6289.594        6290.781;
   841    7.446        6234.063        6248.469        6255.125        6255.656;
   842    7.455        6198.656        6214.844        6220.531        6220.469;
   843    7.464        6163.219        6180.813        6186.219        6185.406;
   844    7.473        6127.813        6147.031        6152.250        6151.688;
   845    7.482        6092.406        6113.188        6119.156        6119.063;
   846    7.491        6056.969        6079.625        6086.063        6086.375;
   847    7.499        6021.563        6046.250        6053.063        6053.750;
   848    7.508        5986.156        6012.844        6020.094        6021.219;
   849    7.517        5950.719        5979.656        5986.531        5987.500;
   850    7.526        5915.313        5946.375        5952.969        5954.094;
   851    7.535        5879.906        5912.750        5919.063        5920.125;
   852    7.544        5844.469        5879.094        5885.125        5886.031;
   853    7.553        5809.063        5845.250        5850.719        5850.969;
   854    7.561        5773.656        5811.656        5816.000        5815.438;
   855    7.570        5738.219        5778.313        5782.219        5781.375;
   856    7.579        5702.813        5744.813        5749.250        5748.938;
   857    7.588        5667.406        5711.344        5716.094        5716.188;
   858    7.597        5631.969        5677.594        5682.844        5683.156;
   859    7.606        5596.563        5643.750        5649.313        5649.969;
   860    7.615        5561.156        5609.813        5615.406        5616.375;
   861    7.623        5525.719        5576.031        5581.719        5582.781;
   862    7.632        5490.313        5542.438        5548.219        5549.438;
   863    7.641        5454.906        5508.938        5514.563        5515.719;
   864    7.650        5419.469        5475.594        5480.344        5481.125;
   865    7.659        5384.063        5441.906        5446.438        5446.750;
   866    7.668        5348.656        5407.906        5411.250        5410.406;
   867    7.677        5313.219        5373.781        5376.969        5375.906;
   868    7.685        5277.813        5339.813        5343.469        5342.656;
   869    7.694        5242.406        5305.969        5310.125        5309.531;
   870    7.703        5206.969        5272.156        5276.656        5276.500;
   871    7.712        5171.563        5238.594        5243.156        5242.813;
   872    7.721        5136.156        5204.906        5209.750        5209.344;
   873    7.730        5100.719        5171.281        5176.094        5175.906;
   874    7.739        5065.313        5137.344        5142.344        5142.313;
   875    7.747        5029.906        5103.469        5108.063        5107.969;
   876    7.756        4994.469        5069.469        5073.438        5072.594;
   877    7.765        4959.063        5035.563        5038.969        5037.688;
   878    7.774        4923.656        5001.688        5004.250        5002.094;
   879    7.783        4888.219        4968.000        4970.938        4968.875;
   880    7.792        4852.813        4934.313        4937.188        4935.281;
   881    7.801        4817.406        4900.375        4904.094        4903.063;
   882    7.809        4781.969        4866.563        4870.344        4869.563;
   883    7.818        4746.563        4832.438        4836.906        4836.719;
   884    7.827        4711.156        4798.500        4802.969        4802.906;
   885    7.836        4675.719        4764.469        4769.563        4769.938;
   886    7.845        4640.313        4730.875        4735.906        4736.563;
   887    7.854        4604.906        4697.219        4702.500        4703.313;
   888    7.863        4569.469        4663.656        4668.906        4669.594;
   889    7.871        4534.063        4629.875        4635.125        4635.344;
   890    7.880        4498.656        4595.906        4600.281        4599.750;
   891    7.889        4463.219        4561.688        4565.750        4565.125;
   892    7.898        4427.813        4527.469        4532.094        4531.813;
   893    7.907        4392.406        4493.250        4498.188        4497.750;
   894    7.916        4356.969        4459.250        4464.000        4464.250;
   895    7.924        4321.563        4425.313        4430.531        4431.000;
   896    7.933        4286.156        4391.438        4396.438        4397.156;
   897    7.942        4250.719        4357.375        4363.156        4364.219;
   898    7.951        4215.313        4323.156        4328.406        4329.000;
   899    7.960        4179.906        4288.844        4293.781        4294.281;
   900    7.969        4144.469        4254.813        4259.719        4260.125;
   901    7.978        4109.063        4220.813        4224.656        4224.094;
   902    7.986        4073.656        4187.063        4190.313        4189.313;
   903    7.995        4038.219        4153.188        4156.688        4156.188;
   904    8.004        4002.813        4119.406        4123.156        4122.906;
   905    8.013        3967.406        4085.281        4089.313        4089.375;
   906    8.022        3931.969        4051.094        4055.031        4055.219;
   907    8.031        3896.563        4016.719        4021.344        4022.031;
   908    8.040        3861.156        3982.563        3987.344        3988.000;
   909    8.048        3825.719        3948.375        3953.406        3954.063;
   910    8.057        3790.313        3914.656        3919.500        3920.219;
   911    8.066        3754.906        3880.781        3885.625        3886.250;
   912    8.075        3719.469        3847.063        3851.156        3851.156;
   913    8.084        3684.063        3813.000        3816.156        3815.406;
   914    8.093        3648.656        3778.969        3781.625        3780.375;
   915    8.102        3613.219        3744.875        3747.813        3746.563;
   916    8.110        3577.813        3711.094        3714.750        3713.938;
   917    8.119        3542.406        3677.375        3681.281        3680.875;
   918    8.128        3506.969        3643.719        3647.781        3647.750;
   919    8.137        3471.563        3610.250        3614.281        3614.469;
   920    8.146        3436.156        3576.531        3580.844        3581.375;
   921    8.155        3400.719        3542.719        3547.125        3547.750;
   922    8.164        3365.313        3508.563        3513.469        3514.000;
   923    8.172        3329.906        3474.656        3479.594        3479.906;
   924    8.181        3294.469        3440.813        3445.656        3445.469;
   925    8.190        3259.063        3407.375        3412.031        3411.500;
   926    8.199        3223.656        3374.125        3378.625        3377.688;
   927    8.208        3188.219        3340.719        3346.000        3345.531;
   928    8.217        3152.813        3307.469        3312.813        3312.938;
   929    8.226        3117.406        3273.969        3279.594        3280.094;
   930    8.234        3081.969        3240.281        3246.281        3247.000;
   931    8.243        3046.563        3206.563        3212.188        3213.219;
   932    8.252        3011.156        3172.750        3179.031        3180.406;
   933    8.261        2975.719        3139.250        3145.781        3147.156;
   934    8.270        2940.313        3105.750        3112.375        3113.625;
   935    8.279        2904.906        3072.250        3078.844        3079.594;
   936    8.288        2869.469        3038.844        3044.250        3044.469;
   937    8.296        2834.063        3005.125        3010.250        3009.625;
   938    8.305        2798.656        2971.250        2975.531        2974.813;
   939    8.314        2763.219        2937.344        2941.438        2940.469;
   940    8.323        2727.813        2903.594        2908.031        2907.500;
   941    8.332        2692.406        2870.000        2874.344        2873.781;
   942    8.341        2656.969        2836.406        2841.563        2841.594;
   943    8.349        2621.563        2803.125        2808.031        2808.500;
   944    8.358        2586.156        2769.531        2774.750        2775.281;
   945    8.367        2550.719        2735.781        2741.313        2742.094;
   946    8.376        2515.313        2701.938        2707.719        2708.438;
   947    8.385        2479.906        2668.000        2673.594        2673.625;
   948    8.394        2444.469        2634.219        2639.688        2639.563;
   949    8.403        2409.063        2600.438        2605.875        2605.281;
   950    8.411        2373.656        2566.875        2571.500        2570.094;
   951    8.420        2338.219        2533.188        2538.688        2537.563;
   952    8.429        2302.813        2499.438        2505.188        2504.531;
   953    8.438        2267.406        2465.563        2471.531        2471.281;
   954    8.447        2231.969        2431.688        2438.188        2438.375;
   955    8.456        2196.563        2397.781        2404.719        2405.281;
   956    8.465        2161.156        2363.938        2371.219        2371.938;
   957    8.473        2125.719        2330.375        2337.938        2338.813;
   958    8.482        2090.313        2296.719        2304.031        2305.188;
   959    8.491        2054.906        2263.125        2270.281        2271.438;
   960    8.500        2019.469        2229.281        2235.406        2235.938;
   961    8.509        1984.063        2195.250        2200.469        2200.406;
   962    8.518        1948.656        2161.063        2166.000        2165.625;
   963    8.527        1913.219        2126.969        2132.156        2132.469;
   964    8.535        1877.813        2092.844        2098.688        2099.375;
   965    8.544        1842.406        2059.125        2065.531        2066.594;
   966    8.553        1806.969        2025.531        2032.031        2033.531;
   967    8.562        1771.563        1991.969        1999.094        2001.031;
   968    8.571        1736.156        1958.156        1965.156        1967.063;
   969    8.580        1700.719        1923.906        1931.188        1933.469;
   970    8.589        1665.313        1889.500        1896.000        1898.000;
   971    8.597        1629.906        1855.125        1861.438        1863.625;
   972    8.606        1594.469        1820.875        1826.563        1828.406;
   973    8.615        1559.063        1786.938        1791.563        1793.000;
   974    8.624        1523.656        1752.844        1756.938        1757.875;
   975    8.633        1488.219        1718.781        1722.938        1723.875;
   976    8.642        1452.813        1684.375        1689.188        1690.625;
   977    8.651        1417.406        1650.000        1655.031        1657.156;
   978    8.659        1381.969        1615.531        1620.750        1623.250;
   979    8.668        1346.563        1581.156        1587.094        1589.938;
   980    8.677        1311.156        1546.906        1553.188        1556.406;
   981    8.686        1275.719        1512.781        1518.969        1522.531;
   982    8.695        1240.313        1478.875        1485.094        1488.938;
   983    8.704        1204.906        1444.813        1451.156        1454.656;
   984    8.713        1169.469        1410.750        1416.594        1419.969;
   985    8.721        1134.063        1376.219        1381.781        1384.750;
   986    8.730        1098.656        1341.625        1346.938        1349.688;
   987    8.739        1063.219        1307.156        1312.500        1315.500;
   988    8.748        1027.813        1272.969        1279.063        1282.469;
   989    8.757         992.406        1238.875        1246.000        1249.906;
   990    8.766         956.969        1204.688        1212.281        1216.406;
   991    8.774         921.563        1170.781        1178.750        1183.000;
   992    8.783         886.156        1136.500        1144.500        1149.188;
   993    8.792         850.719        1102.219        1109.969        1114.250;
   994    8.801         815.313        1067.844        1075.719        1079.656;
   995    8.810         779.906        1033.906        1041.156        1044.656;
   996    8.819         744.469        1000.188        1006.781        1009.844;
   997    8.828         709.063         966.688         972.875         975.750;
