 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   499    4.418           0.000        2671.563        2674.281        2675.469;
   500    4.427           0.000        2480.500        2492.188        2497.938;
   501    4.436           0.000        2294.219        2295.563        2295.656;
   502    4.445           0.000        2112.781        2124.594        2130.563;
   503    4.454           0.000        1936.063        1937.781        1937.563;
   504    4.463           0.000        1764.500        1777.094        1783.875;
   505    4.471           0.000        1597.219        1600.594        1601.375;
   506    4.480           0.000        1435.594        1445.594        1451.844;
   507    4.489           0.000        1278.469        1287.000        1291.750;
   508    4.498           0.000        1126.719        1131.188        1133.625;
   509    4.507           0.000         979.781         993.406        1001.125;
   510    4.516           0.000         837.719         842.281         843.781;
   511    4.524           0.000         700.438         712.406         718.938;
   512    4.533           0.000         568.531         577.344         582.625;
   513    4.542           0.000         441.938         450.594         454.938;
   514    4.551           0.000         319.594         328.531         333.438;
   515    4.560           0.000         202.094         213.156         218.906;
   516    4.569           0.000          89.906         100.000         104.500;
   517    4.578           0.000         -17.438          -8.375          -4.938;
   518    4.586           0.000        -120.125        -108.313        -102.625;
   519    4.595           0.000        -217.500        -205.656        -199.844;
   520    4.604           0.000        -309.313        -298.281        -293.219;
   521    4.613           0.000        -396.063        -385.469        -381.031;
   522    4.622           0.000        -477.531        -467.094        -462.250;
   523    4.631           0.000        -554.063        -541.531        -535.156;
   524    4.640           0.000        -625.594        -613.313        -606.594;
   525    4.648           0.000        -691.750        -680.219        -673.781;
   526    4.657           0.000        -752.531        -740.969        -734.813;
   527    4.666           0.000        -807.781        -796.344        -790.125;
   528    4.675           0.000        -857.781        -845.438        -838.250;
   529    4.684           0.000        -902.781        -890.375        -882.688;
   530    4.693           0.000        -943.281        -930.563        -922.750;
   531    4.702           0.000        -979.406        -966.594        -958.719;
   532    4.710           0.000       -1011.156        -998.813        -991.125;
   533    4.719           0.000       -1038.469       -1027.000       -1019.406;
   534    4.728           0.000       -1061.563       -1050.281       -1043.000;
   535    4.737           0.000       -1080.375       -1069.688       -1062.781;
   536    4.746           0.000       -1095.219       -1084.625       -1077.719;
   537    4.755           0.000       -1106.125       -1095.969       -1089.219;
   538    4.764           0.000       -1113.344       -1103.406       -1096.906;
   539    4.772           0.000       -1116.969       -1107.344       -1101.219;
   540    4.781           0.000       -1117.969       -1108.938       -1102.500;
   541    4.790           0.000       -1116.469       -1108.969       -1102.500;
   542    4.799           0.000       -1110.375       -1103.500       -1099.063;
   543    4.808           0.000       -1102.094       -1096.375       -1092.656;
   544    4.817           0.000       -1091.563       -1086.813       -1083.500;
   545    4.826           0.000       -1079.094       -1075.281       -1072.500;
   546    4.834           0.000       -1064.875       -1061.844       -1059.656;
   547    4.843           0.000       -1049.031       -1046.625       -1044.781;
   548    4.852           0.000       -1031.813       -1029.844       -1028.375;
   549    4.861           0.000       -1013.156       -1011.594       -1010.313;
   550    4.870           0.000        -993.188        -991.969        -991.375;
   551    4.879           0.000        -972.063        -971.250        -970.750;
   552    4.888           0.000        -949.938        -949.688        -949.656;
   553    4.896           0.000        -926.938        -926.844        -927.219;
   554    4.905           0.000        -903.219        -903.969        -904.969;
   555    4.914           0.000        -878.844        -880.031        -881.438;
   556    4.923           0.000        -853.875        -855.531        -857.250;
   557    4.932           0.000        -828.469        -830.563        -832.656;
   558    4.941           0.000        -802.750        -804.906        -807.188;
   559    4.949           0.000        -776.563        -778.969        -781.375;
   560    4.958           0.000        -750.063        -752.406        -755.094;
   561    4.967           0.000        -723.188        -725.813        -728.250;
   562    4.976           0.000        -695.938        -698.625        -700.906;
   563    4.985           0.000        -668.500        -671.281        -673.938;
   564    4.994           0.000        -641.000        -643.594        -646.063;
   565    5.003           0.000        -613.531        -616.344        -619.156;
   566    5.011           0.000        -586.313        -589.375        -592.313;
   567    5.020           0.000        -559.219        -562.406        -565.625;
   568    5.029           0.000        -532.438        -535.500        -539.219;
   569    5.038           0.000        -506.063        -509.625        -513.469;
   570    5.047           0.000        -480.031        -484.125        -488.438;
   571    5.056           0.000        -454.563        -459.063        -463.844;
   572    5.065           0.000        -429.719        -434.188        -439.063;
   573    5.073           0.000        -405.563        -409.750        -414.750;
   574    5.082           0.000        -382.031        -386.531        -391.594;
   575    5.091           0.000        -359.156        -363.375        -368.094;
   576    5.100           0.000        -336.938        -341.781        -346.688;
   577    5.109           0.000        -315.438        -319.781        -324.531;
   578    5.118           0.000        -294.688        -299.344        -304.125;
   579    5.127           0.000        -274.750        -279.125        -283.875;
   580    5.135           0.000        -255.500        -260.188        -264.875;
   581    5.144           0.000        -237.125        -241.594        -246.438;
   582    5.153           0.000        -219.594        -224.219        -229.219;
   583    5.162           0.000        -202.938        -207.594        -212.531;
   584    5.171           0.000        -187.063        -191.750        -196.625;
   585    5.180           0.000        -172.000        -176.906        -182.063;
   586    5.189           0.000        -157.719        -162.531        -167.531;
   587    5.197           0.000        -144.281        -149.281        -154.375;
   588    5.206           0.000        -131.563        -136.375        -141.813;
   589    5.215           0.000        -119.500        -124.500        -129.750;
   590    5.224           0.000        -108.188        -113.281        -118.906;
   591    5.233           0.000         -97.781        -102.906        -108.469;
   592    5.242           0.000         -88.063         -93.188         -98.719;
   593    5.251           0.000         -79.063         -84.281         -89.844;
   594    5.259           0.000         -70.844         -76.000         -81.531;
   595    5.268           0.000         -63.344         -68.625         -74.250;
   596    5.277           0.000         -56.688         -61.844         -67.531;
   597    5.286           0.000         -50.781         -55.750         -61.500;
   598    5.295           0.000         -45.531         -50.656         -56.344;
   599    5.304           0.000         -41.063         -46.188         -51.875;
   600    5.313           0.000         -37.406         -42.438         -48.125;
   601    5.321           0.000         -34.531         -39.313         -44.969;
   602    5.330           0.000         -32.219         -37.063         -42.594;
   603    5.339           0.000         -30.719         -35.344         -40.719;
   604    5.348           0.000         -29.781         -34.250         -39.656;
   605    5.357           0.000         -29.000         -34.000         -39.313;
   606    5.366           0.000         -29.000         -34.000         -38.563;
   607    5.374           0.000         -29.000         -34.000         -38.531;
   608    5.383           0.000         -30.469         -34.000         -38.531;
   609    5.392           0.000         -32.219         -35.469         -38.531;
   610    5.401           0.000         -34.406         -36.594         -40.688;
   611    5.410           0.000         -36.813         -38.375         -42.375;
   612    5.419           0.000         -39.344         -40.563         -44.063;
   613    5.428           0.000         -41.969         -42.719         -46.156;
   614    5.436           0.000         -44.469         -44.906         -47.906;
   615    5.445           0.000         -46.938         -46.875         -50.031;
   616    5.454           0.000         -49.313         -49.125         -51.813;
   617    5.463           0.000         -51.375         -51.031         -53.719;
   618    5.472           0.000         -53.375         -52.844         -55.281;
   619    5.481           0.000         -55.094         -54.250         -56.688;
   620    5.490           0.000         -56.594         -55.688         -58.125;
   621    5.498           0.000         -57.969         -56.969         -59.188;
   622    5.507           0.000         -58.906         -57.969         -59.969;
   623    5.516           0.000         -59.563         -58.563         -60.688;
   624    5.525           0.000         -59.969         -58.969         -61.438;
   625    5.534           0.000         -60.344         -59.281         -61.500;
   626    5.543           0.000         -60.844         -59.750         -61.500;
   627    5.552           0.000         -60.969         -59.969         -61.500;
   628    5.560           0.000         -60.969         -59.969         -61.500;
   629    5.569           0.000         -60.969         -59.969         -61.500;
   630    5.578           0.000         -59.469         -59.969         -61.500;
   631    5.587           0.000         -59.469         -59.969         -61.500;
   632    5.596           0.000         -58.313         -58.469         -61.500;
   633    5.605           0.000         -57.313         -57.844         -61.500;
   634    5.614           0.000         -56.469         -57.156         -60.000;
   635    5.622           0.000         -55.688         -56.469         -60.000;
   636    5.631           0.000         -55.000         -55.969         -59.281;
   637    5.640           0.000         -54.313         -55.406         -58.781;
   638    5.649           0.000         -53.969         -55.000         -58.531;
   639    5.658           0.000         -53.438         -54.969         -58.125;
   640    5.667           0.000         -53.000         -54.625         -57.719;
   641    5.676           0.000         -53.000         -54.281         -57.531;
   642    5.684           0.000         -53.000         -54.000         -57.531;
   643    5.693           0.000         -53.000         -54.000         -57.531;
   644    5.702           0.000         -53.000         -54.000         -57.531;
   645    5.711           0.000         -53.000         -54.000         -57.531;
   646    5.720           0.000         -53.000         -54.000         -57.531;
   647    5.729           0.000         -53.000         -54.000         -57.531;
   648    5.738           0.000         -54.469         -54.000         -57.531;
   649    5.746           0.000         -54.469         -54.000         -57.531;
   650    5.755           0.000         -55.000         -55.469         -57.531;
   651    5.764           0.000         -55.469         -55.469         -57.531;
   652    5.773           0.000         -55.938         -55.469         -57.531;
   653    5.782           0.000         -55.969         -55.469         -57.531;
   654    5.791           0.000         -56.063         -55.469         -59.000;
   655    5.799           0.000         -56.313         -55.469         -59.000;
   656    5.808           0.000         -56.563         -55.469         -59.000;
   657    5.817           0.000         -56.844         -55.469         -59.000;
   658    5.826           0.000         -56.969         -55.469         -59.000;
   659    5.835           0.000         -56.969         -55.469         -59.000;
   660    5.844           0.000         -56.969         -55.469         -59.000;
   661    5.853           0.000         -56.969         -55.469         -59.000;
   662    5.861           0.000         -56.969         -55.469         -59.000;
   663    5.870           0.000         -56.969         -55.469         -59.000;
   664    5.879           0.000         -55.469         -55.469         -59.000;
   665    5.888           0.000         -55.469         -55.469         -59.000;
   666    5.897           0.000         -55.469         -55.469         -59.000;
   667    5.906           0.000         -55.469         -55.469         -59.000;
   668    5.915           0.000         -55.469         -55.469         -59.000;
   669    5.923           0.000         -55.469         -55.469         -59.000;
   670    5.932           0.000         -55.469         -55.469         -59.000;
   671    5.941           0.000         -55.469         -55.469         -59.000;
   672    5.950           0.000         -55.469         -55.469         -59.000;
   673    5.959           0.000         -55.469         -55.469         -59.000;
   674    5.968           0.000         -55.469         -55.469         -59.000;
   675    5.977           0.000         -55.469         -55.469         -59.000;
   676    5.985           0.000         -55.469         -55.469         -59.000;
   677    5.994           0.000         -55.469         -55.469         -59.000;
   678    6.003           0.000         -55.469         -55.469         -59.000;
   679    6.012           0.000         -55.469         -55.469         -59.000;
   680    6.021           0.000         -55.469         -55.469         -59.000;
   681    6.030           0.000         -55.469         -55.469         -59.000;
   682    6.039           0.000         -55.469         -55.469         -59.000;
   683    6.047           0.000         -55.469         -55.469         -59.000;
   684    6.056           0.000         -55.469         -55.469         -59.000;
   685    6.065           0.000         -55.469         -55.469         -59.000;
   686    6.074           0.000         -55.469         -55.469         -59.000;
   687    6.083           0.000         -55.469         -55.469         -59.000;
   688    6.092           0.000         -55.469         -55.469         -59.000;
   689    6.101           0.000         -55.469         -55.469         -59.000;
   690    6.109           0.000         -55.469         -55.469         -59.000;
   691    6.118           0.000         -55.469         -55.469         -59.000;
   692    6.127           0.000         -55.469         -55.469         -59.000;
   693    6.136           0.000         -55.469         -55.469         -59.000;
   694    6.145           0.000         -55.469         -55.469         -59.000;
   695    6.154           0.000         -55.469         -55.469         -59.000;
   696    6.163           0.000         -55.469         -55.469         -59.000;
   697    6.171           0.000         -55.469         -55.469         -59.000;
   698    6.180           0.000         -55.469         -55.469         -59.000;
   699    6.189           0.000         -55.469         -55.469         -59.000;
   700    6.198           0.000         -55.469         -55.469         -59.000;
   701    6.207           0.000         -55.469         -55.469         -59.000;
   702    6.216           0.000         -55.469         -55.469         -59.000;
   703    6.224           0.000         -55.469         -55.469         -59.000;
   704    6.233           0.000         -55.469         -55.469         -59.000;
   705    6.242           0.000         -55.469         -55.469         -59.000;
   706    6.251           0.000         -55.469         -55.469         -59.000;
   707    6.260           0.000         -55.469         -55.469         -59.000;
   708    6.269           0.000         -55.469         -55.469         -59.000;
   709    6.278           0.000         -55.469         -55.469         -59.000;
   710    6.286           0.000         -55.469         -55.469         -59.000;
   711    6.295           0.000         -55.469         -55.469         -59.000;
   712    6.304           0.000         -55.469         -55.469         -59.000;
   713    6.313           0.000         -55.469         -55.469         -59.000;
   714    6.322           0.000         -55.469         -55.469         -59.000;
   715    6.331           0.000         -55.469         -55.469         -59.000;
   716    6.340           0.000         -55.469         -55.469         -59.000;
   717    6.348           0.000         -55.469         -55.469         -59.000;
   718    6.357           0.000         -55.469         -55.469         -59.000;
   719    6.366           0.000         -55.469         -55.469         -59.000;
   720    6.375           0.000         -55.469         -55.469         -59.000;
   721    6.384           0.000         -55.469         -55.469         -59.000;
   722    6.393           0.000         -55.469         -55.469         -59.000;
   723    6.402           0.000         -55.469         -55.469         -59.000;
   724    6.410           0.000         -55.469         -55.469         -59.000;
   725    6.419           0.000         -55.469         -55.469         -59.000;
   726    6.428           0.000         -55.469         -55.469         -59.000;
   727    6.437           0.000         -55.469         -55.469         -59.000;
   728    6.446           0.000         -55.469         -55.469         -59.000;
   729    6.455           0.000         -55.469         -55.469         -59.000;
   730    6.464           0.000         -55.469         -55.469         -59.000;
   731    6.472           0.000         -55.469         -55.469         -59.000;
   732    6.481           0.000         -55.469         -55.469         -59.000;
   733    6.490           0.000         -55.469         -55.469         -59.000;
   734    6.499           0.000         -55.469         -55.469         -59.000;
   735    6.508           0.000         -55.469         -55.469         -59.000;
   736    6.517           0.000         -55.469         -55.469         -59.000;
   737    6.526           0.000         -55.469         -55.469         -59.000;
   738    6.534           0.000         -55.469         -55.469         -59.000;
   739    6.543           0.000         -55.469         -55.469         -59.000;
   740    6.552           0.000         -55.469         -55.469         -59.000;
   741    6.561           0.000         -55.469         -55.469         -59.000;
   742    6.570           0.000         -55.469         -55.469         -59.000;
   743    6.579           0.000         -55.469         -55.469         -59.000;
   744    6.588           0.000         -55.469         -55.469         -59.000;
   745    6.596           0.000         -55.469         -55.469         -59.000;
   746    6.605           0.000         -55.469         -55.469         -59.000;
   747    6.614           0.000         -55.469         -55.469         -59.000;
   748    6.623           0.000         -55.469         -55.469         -59.000;
   749    6.632           0.000         -55.469         -55.469         -59.000;
   750    6.641           0.000         -55.469         -55.469         -59.000;
   751    6.649           0.000         -55.469         -55.469         -59.000;
   752    6.658           0.000         -55.469         -55.469         -59.000;
   753    6.667           0.000         -55.469         -55.469         -59.000;
   754    6.676           0.000         -55.469         -55.469         -59.000;
   755    6.685           0.000         -55.469         -55.469         -59.000;
   756    6.694           0.000         -55.469         -55.469         -59.000;
   757    6.703           0.000         -55.469         -55.469         -59.000;
   758    6.711           0.000         -55.469         -55.469         -59.000;
   759    6.720           0.000         -55.469         -55.469         -59.000;
   760    6.729           0.000         -55.469         -55.469         -59.000;
   761    6.738           0.000         -55.469         -55.469         -59.000;
   762    6.747           0.000         -55.469         -55.469         -59.000;
   763    6.756           0.000         -55.469         -55.469         -59.000;
   764    6.765           0.000         -55.469         -55.469         -59.000;
   765    6.773           0.000         -55.469         -55.469         -59.000;
   766    6.782           0.000         -55.469         -55.469         -59.000;
   767    6.791           0.000         -55.469         -55.469         -59.000;
   768    6.800           0.000         -55.469         -55.469         -59.000;
   769    6.809           0.000         -55.469         -55.469         -59.000;
   770    6.818           0.000         -55.469         -55.469         -59.000;
   771    6.827           0.000         -55.469         -55.469         -59.000;
   772    6.835           0.000         -55.469         -55.469         -59.000;
   773    6.844           0.000         -55.469         -55.469         -59.000;
   774    6.853           0.000         -55.469         -55.469         -59.000;
   775    6.862           0.000         -55.469         -55.469         -59.000;
   776    6.871           0.000         -55.469         -55.469         -59.000;
   777    6.880           0.000         -55.469         -55.469         -59.000;
   778    6.889           0.000         -55.469         -55.469         -59.000;
   779    6.897           0.000         -55.469         -55.469         -59.000;
   780    6.906           0.000         -55.469         -55.469         -59.000;
   781    6.915           0.000         -55.469         -55.469         -59.000;
   782    6.924           0.000         -55.469         -55.469         -59.000;
   783    6.933           0.000         -55.469         -55.469         -59.000;
   784    6.942           0.000         -55.469         -55.469         -59.000;
   785    6.951           0.000         -55.469         -55.469         -59.000;
   786    6.959           0.000         -55.469         -55.469         -59.000;
   787    6.968           0.000         -55.469         -55.469         -59.000;
   788    6.977           0.000         -55.469         -55.469         -59.000;
   789    6.986           0.000         -55.469         -55.469         -59.000;
   790    6.995           0.000         -55.469         -55.469         -59.000;
   791    7.004           0.000         -55.469         -55.469         -59.000;
   792    7.013           0.000         -55.469         -55.469         -59.000;
   793    7.021           0.000         -55.469         -55.469         -59.000;
   794    7.030           0.000         -55.469         -55.469         -59.000;
   795    7.039           0.000         -55.469         -55.469         -59.000;
   796    7.048           0.000         -55.469         -55.469         -59.000;
   797    7.057           0.000         -55.469         -55.469         -59.000;
   798    7.066           0.000         -55.469         -55.469         -59.000;
   799    7.074           0.000         -55.469         -55.469         -59.000;
   800    7.083           0.000         -55.469         -55.469         -59.000;
   801    7.092           0.000         -55.469         -55.469         -59.000;
   802    7.101           0.000         -55.469         -55.469         -59.000;
   803    7.110           0.000         -55.469         -55.469         -59.000;
   804    7.119           0.000         -55.469         -55.469         -59.000;
   805    7.128           0.000         -55.469         -55.469         -59.000;
   806    7.136           0.000         -55.469         -55.469         -59.000;
   807    7.145           0.000         -55.469         -55.469         -59.000;
   808    7.154           0.000         -55.469         -55.469         -59.000;
   809    7.163           0.000         -55.469         -55.469         -59.000;
   810    7.172           0.000         -55.469         -55.469         -59.000;
   811    7.181           0.000         -55.469         -55.469         -59.000;
   812    7.190           0.000         -55.469         -55.469         -59.000;
   813    7.198           0.000         -55.469         -55.469         -59.000;
   814    7.207           0.000         -55.469         -55.469         -59.000;
   815    7.216           0.000         -55.469         -55.469         -59.000;
   816    7.225           0.000         -55.469         -55.469         -59.000;
   817    7.234           0.000         -55.469         -55.469         -59.000;
   818    7.243           0.000         -55.469         -55.469         -59.000;
   819    7.252           0.000         -55.469         -55.469         -59.000;
   820    7.260           0.000         -55.469         -55.469         -59.000;
   821    7.269           0.000         -55.469         -55.469         -59.000;
   822    7.278           0.000         -55.469         -55.469         -59.000;
   823    7.287           0.000         -55.469         -55.469         -59.000;
   824    7.296           0.000         -55.469         -55.469         -59.000;
   825    7.305           0.000         -55.469         -55.469         -59.000;
   826    7.314           0.000         -55.469         -55.469         -59.000;
   827    7.322           0.000         -55.469         -55.469         -59.000;
   828    7.331           0.000         -55.469         -55.469         -59.000;
   829    7.340           0.000         -55.469         -55.469         -59.000;
   830    7.349           0.000         -55.469         -55.469         -59.000;
   831    7.358           0.000         -55.469         -55.469         -59.000;
   832    7.367           0.000         -55.469         -55.469         -59.000;
   833    7.376           0.000         -55.469         -55.469         -59.000;
   834    7.384           0.000         -55.469         -55.469         -59.000;
   835    7.393           0.000         -55.469         -55.469         -59.000;
   836    7.402           0.000         -55.469         -55.469         -59.000;
   837    7.411           0.000         -55.469         -55.469         -59.000;
   838    7.420           0.000         -55.469         -55.469         -59.000;
   839    7.429           0.000         -55.469         -55.469         -59.000;
   840    7.438           0.000         -55.469         -55.469         -59.000;
   841    7.446           0.000         -55.469         -55.469         -59.000;
   842    7.455           0.000         -55.469         -55.469         -59.000;
   843    7.464           0.000         -55.469         -55.469         -59.000;
   844    7.473           0.000         -55.469         -55.469         -59.000;
   845    7.482           0.000         -55.469         -55.469         -59.000;
   846    7.491           0.000         -55.469         -55.469         -59.000;
   847    7.499           0.000         -55.469         -55.469         -59.000;
   848    7.508           0.000         -55.469         -55.469         -59.000;
   849    7.517           0.000         -55.469         -55.469         -59.000;
   850    7.526           0.000         -55.469         -55.469         -59.000;
   851    7.535           0.000         -55.469         -55.469         -59.000;
   852    7.544           0.000         -55.469         -55.469         -59.000;
   853    7.553           0.000         -55.469         -55.469         -59.000;
   854    7.561           0.000         -55.469         -55.469         -59.000;
   855    7.570           0.000         -55.469         -55.469         -59.000;
   856    7.579           0.000         -55.469         -55.469         -59.000;
   857    7.588           0.000         -55.469         -55.469         -59.000;
   858    7.597           0.000         -55.469         -55.469         -59.000;
   859    7.606           0.000         -55.469         -55.469         -59.000;
   860    7.615           0.000         -55.469         -55.469         -59.000;
   861    7.623           0.000         -55.469         -55.469         -59.000;
   862    7.632           0.000         -55.469         -55.469         -59.000;
   863    7.641           0.000         -55.469         -55.469         -59.000;
   864    7.650           0.000         -55.469         -55.469         -59.000;
   865    7.659           0.000         -55.469         -55.469         -59.000;
   866    7.668           0.000         -55.469         -55.469         -59.000;
   867    7.677           0.000         -55.469         -55.469         -59.000;
   868    7.685           0.000         -55.469         -55.469         -59.000;
   869    7.694           0.000         -55.469         -55.469         -59.000;
   870    7.703           0.000         -55.469         -55.469         -59.000;
   871    7.712           0.000         -55.469         -55.469         -59.000;
   872    7.721           0.000         -55.469         -55.469         -59.000;
   873    7.730           0.000         -55.469         -55.469         -59.000;
   874    7.739           0.000         -55.469         -55.469         -59.000;
   875    7.747           0.000         -55.469         -55.469         -59.000;
   876    7.756           0.000         -55.469         -55.469         -59.000;
   877    7.765           0.000         -55.469         -55.469         -59.000;
   878    7.774           0.000         -55.469         -55.469         -59.000;
   879    7.783           0.000         -55.469         -55.469         -59.000;
   880    7.792           0.000         -55.469         -55.469         -59.000;
   881    7.801           0.000         -55.469         -55.469         -59.000;
   882    7.809           0.000         -55.469         -55.469         -59.000;
   883    7.818           0.000         -55.469         -55.469         -59.000;
   884    7.827           0.000         -55.469         -55.469         -59.000;
   885    7.836           0.000         -55.469         -55.469         -59.000;
   886    7.845           0.000         -55.469         -55.469         -59.000;
   887    7.854           0.000         -55.469         -55.469         -59.000;
   888    7.863           0.000         -55.469         -55.469         -59.000;
   889    7.871           0.000         -55.469         -55.469         -59.000;
   890    7.880           0.000         -55.469         -55.469         -59.000;
   891    7.889           0.000         -55.469         -55.469         -59.000;
   892    7.898           0.000         -55.469         -55.469         -59.000;
   893    7.907           0.000         -55.469         -55.469         -59.000;
   894    7.916           0.000         -55.469         -55.469         -59.000;
   895    7.924           0.000         -55.469         -55.469         -59.000;
   896    7.933           0.000         -55.469         -55.469         -59.000;
   897    7.942           0.000         -55.469         -55.469         -59.000;
   898    7.951           0.000         -55.469         -55.469         -59.000;
   899    7.960           0.000         -55.469         -55.469         -59.000;
   900    7.969           0.000         -55.469         -55.469         -59.000;
   901    7.978           0.000         -55.469         -55.469         -59.000;
   902    7.986           0.000         -55.469         -55.469         -59.000]
